title,date,subject,gilligan_related,url,author,section,subject_type,notes
Alternate,2020-03-29T21:00:43+00:00,,review,https://www.slashfilm.com/573219/alternate-zombieland-cameo-scenes-kevin-bacon-jcvd/,,,,Automated collection; review subject and Gilligan flag manually.
The Morning Watch:,2020-03-30T12:00:45+00:00,,review,https://www.slashfilm.com/573216/the-morning-watch-contagion-coronavirus-psas-parasite-symbolism-video-essay-more/,,,,Automated collection; review subject and Gilligan flag manually.
Hasbro Releases Full Episodes Of,2020-03-30T13:00:38+00:00,,review,https://www.slashfilm.com/573221/watch-g-i-joe-animated-series-on-youtube/,,,,Automated collection; review subject and Gilligan flag manually.
The Quarantine Stream: Take A Delicious Trip Around The World With,2020-03-30T14:00:07+00:00,,review,https://www.slashfilm.com/573207/the-quarantine-stream-take-a-delicious-trip-around-the-world-with-the-endless-adventure/,,,,Automated collection; review subject and Gilligan flag manually.
Tokyo 2020 Olympics Rescheduled For Late Summer 2021 - SlashFilm,2020-03-30T14:30:52+00:00,,review,https://www.slashfilm.com/573223/2020-toyko-olympics-rescheduled-for-summer-2021/,,,,Automated collection; review subject and Gilligan flag manually.
What Happened This Week On,2020-03-30T15:00:35+00:00,,review,https://www.slashfilm.com/573220/westworld-the-absence-of-field-review/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-03-30T15:30:15+00:00,,review,https://www.slashfilm.com/573231/locke-and-key-season-2-netflix/,,,,Automated collection; review subject and Gilligan flag manually.
5 Things We Loved About,2020-03-30T16:00:34+00:00,,review,https://www.slashfilm.com/573225/picard-season-1-spoiler-review/,,,,Automated collection; review subject and Gilligan flag manually.
John Krasinski Reunites With,2020-03-30T16:30:08+00:00,,review,https://www.slashfilm.com/573224/john-krasinski-some-good-news-steve-carell/,,,,Automated collection; review subject and Gilligan flag manually.
The Bumpy Road To,2020-03-30T17:00:51+00:00,,review,https://www.slashfilm.com/573226/cars-revisited/,,,,Automated collection; review subject and Gilligan flag manually.
Virtual Tribeca Film Festival In The Works - SlashFilm,2020-03-30T17:30:02+00:00,,review,https://www.slashfilm.com/573234/virtual-tribeca-film-festival/,,,,Automated collection; review subject and Gilligan flag manually.
"Hollywood Studios, Stars Rally To Raise Funds And Help Workers And ""Worst Off"" In Coronavirus Pandemic - SlashFilm",2020-03-30T18:30:26+00:00,,review,https://www.slashfilm.com/573233/hollywood-funds-for-coronavirus-pandemic/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-03-30T19:00:43+00:00,,review,https://www.slashfilm.com/573230/run-review/,,,,Automated collection; review subject and Gilligan flag manually.
Zack Snyder Shares More,2020-03-30T19:30:40+00:00,,review,https://www.slashfilm.com/573222/zack-snyder-batman-v-superman-mother-boxes-sequel/,,,,Automated collection; review subject and Gilligan flag manually.
The Clock Tower:,2020-03-30T20:00:15+00:00,,review,https://www.slashfilm.com/573228/arrowverse-recap-for-march-30-2020/,,,,Automated collection; review subject and Gilligan flag manually.
"Daily Podcast: Jaws, Dragon",2020-03-30T20:15:06+00:00,,review,https://www.slashfilm.com/573243/daily-podcast-jaws-dragons-lair-mad-max-what-happens-to-the-oscars-golden-globes-this-year/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-03-30T20:30:22+00:00,,review,https://www.slashfilm.com/573237/when-the-streetlights-go-on-trailer/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-03-30T21:00:15+00:00,,review,https://www.slashfilm.com/573239/westworld-episode-4-promo/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-03-30T21:30:21+00:00,,review,https://www.slashfilm.com/573244/hobbs-and-shaw-2-in-development/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-03-30T22:00:17+00:00,,review,https://www.slashfilm.com/573242/tiger-king-update/,,,,Automated collection; review subject and Gilligan flag manually.
Michael Bay To Unleash Bayhem At Sony With Multiyear First-Look Deal - SlashFilm,2020-03-30T22:30:28+00:00,,review,https://www.slashfilm.com/573245/michael-bay-sony-deal/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-03-30T22:45:48+00:00,,review,https://www.slashfilm.com/573246/genius-aretha-delayed/,,,,Automated collection; review subject and Gilligan flag manually.
Former,2020-03-30T23:00:26+00:00,,review,https://www.slashfilm.com/573240/sue-perkins-netflix-travel-show-perfectly-legal/,,,,Automated collection; review subject and Gilligan flag manually.
VOTD: This,2020-03-30T23:30:08+00:00,,review,https://www.slashfilm.com/573232/rick-and-morty-anime-short/,,,,Automated collection; review subject and Gilligan flag manually.
Theater Owners Launch $2.4 Million Fund For Employees - SlashFilm,2020-03-31T00:00:24+00:00,,review,https://www.slashfilm.com/573241/theater-owners-launch-2-4-million-fund-for-employees/,,,,Automated collection; review subject and Gilligan flag manually.
Cool Stuff: New,2020-03-31T00:30:39+00:00,,review,https://www.slashfilm.com/573229/fast-and-furious-lego-set-doms-dodge-charger/,,,,Automated collection; review subject and Gilligan flag manually.
"Superhero Bits: How To Draw Captain America, Marc Maron",2020-03-31T01:00:54+00:00,,review,https://www.slashfilm.com/573238/superhero-bits-1929/,,,,Automated collection; review subject and Gilligan flag manually.
/Filmcast Ep. 561 - Bloodshot (GUEST: Patrick H Willems) - SlashFilm,2020-03-31T03:36:12+00:00,,review,https://www.slashfilm.com/573249/filmcast-ep-561-bloodshot-guest-patrick-h-willems/,,,,Automated collection; review subject and Gilligan flag manually.
The Morning Watch: How To Make Harley Quinn,2020-03-31T12:00:58+00:00,,review,https://www.slashfilm.com/573247/the-morning-watch-how-to-make-harley-quinns-egg-sandwich-homemade-back-to-the-future-ride-more/,,,,Automated collection; review subject and Gilligan flag manually.
Cool Stuff: S.H. Figuarts Unveils One Of The Best 1989,2020-03-31T13:00:29+00:00,,review,https://www.slashfilm.com/573248/sh-figuarts-1989-batman-action-figure/,,,,Automated collection; review subject and Gilligan flag manually.
The Quarantine Stream:,2020-03-31T14:00:57+00:00,,review,https://www.slashfilm.com/573210/the-quarantine-stream-jeopardy-remains-gold-standard-comfort-food-television/,,,,Automated collection; review subject and Gilligan flag manually.
Sony Delays,2020-03-31T14:30:12+00:00,,review,https://www.slashfilm.com/573253/sony-release-dates-delayed-ghostbusters-morbius-uncharted/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-03-31T15:00:41+00:00,,review,https://www.slashfilm.com/573250/better-call-saul-jmm-review/,,,,Automated collection; review subject and Gilligan flag manually.
Exclusive,2020-03-31T15:30:44+00:00,,review,https://www.slashfilm.com/573251/bad-boys-for-life-clip-exclusive/,,,,Automated collection; review subject and Gilligan flag manually.
New On Blu-Ray:,2020-03-31T16:00:14+00:00,,review,https://www.slashfilm.com/573116/new-blu-ray-releases-rise-of-skywalker/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-03-31T16:30:58+00:00,,review,https://www.slashfilm.com/573255/michael-jordan-documentary-series-release-date-bumped-up-to-april/,,,,Automated collection; review subject and Gilligan flag manually.
The Best Movies You,2020-03-31T17:00:08+00:00,,review,https://www.slashfilm.com/573100/movies-about-magicians/,,,,Automated collection; review subject and Gilligan flag manually.
You Can Watch The First 8 Minutes Of,2020-03-31T17:30:44+00:00,,review,https://www.slashfilm.com/573259/sonic-the-hedgehog-opening-online-now/,,,,Automated collection; review subject and Gilligan flag manually.
"CBS All Access Expands Free Trial To 60 Days, So Now",2020-03-31T18:00:14+00:00,,review,https://www.slashfilm.com/573260/cbs-all-access-free-trial/,,,,Automated collection; review subject and Gilligan flag manually.
Alamo Drafthouse Expands Virtual Cinema To Bring Terror Tuesday And Weird Wednesday Into Your Home - SlashFilm,2020-03-31T18:30:52+00:00,,review,https://www.slashfilm.com/573256/alamo-drafthouse-virtural-cinema-adds-terror-tuesday-and-weird-wednesday/,,,,Automated collection; review subject and Gilligan flag manually.
Stay The Heck Inside And Read This Unmade Spike Lee,2020-03-31T19:00:55+00:00,,review,https://www.slashfilm.com/573236/spike-lee-jackie-robinson-script/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-03-31T19:30:36+00:00,,review,https://www.slashfilm.com/573267/star-wars-the-rise-of-skywalker-was-rewritten-on-the-fly-chris-terrio/,,,,Automated collection; review subject and Gilligan flag manually.
Christopher Meloni Will Return To The,2020-03-31T20:00:17+00:00,,review,https://www.slashfilm.com/573269/eliot-stabler-series/,,,,Automated collection; review subject and Gilligan flag manually.
A Texas Theater Has Converted Its Parking Lot Into A Temporary Drive-In And Keeps Selling Out Shows - SlashFilm,2020-03-31T20:30:27+00:00,,review,https://www.slashfilm.com/573261/temporary-drive-in/,,,,Automated collection; review subject and Gilligan flag manually.
Watch The First 9 Minutes Of,2020-03-31T21:00:41+00:00,,review,https://www.slashfilm.com/573266/bad-boys-for-life-first-9-minutes/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-03-31T21:30:56+00:00,,review,https://www.slashfilm.com/573268/bloodshot-vod-sales-birds-of-prey-fandango/,,,,Automated collection; review subject and Gilligan flag manually.
Steven Spielberg Introduces American Film Institute,2020-03-31T22:00:48+00:00,,review,https://www.slashfilm.com/573264/afi-movie-club/,,,,Automated collection; review subject and Gilligan flag manually.
Edgar Wright Will Direct,2020-03-31T22:15:54+00:00,,review,https://www.slashfilm.com/573278/set-my-heart-to-five/,,,,Automated collection; review subject and Gilligan flag manually.
Netflix Cancels Both,2020-03-31T22:30:19+00:00,,review,https://www.slashfilm.com/573257/netflix-cancellations-v-wars-october-faction/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-03-31T23:00:07+00:00,,review,https://www.slashfilm.com/573254/trying-trailer/,,,,Automated collection; review subject and Gilligan flag manually.
Constantin Films,2020-03-31T23:30:34+00:00,,review,https://www.slashfilm.com/573262/monster-hunter-movie-completed-resident-evil-series-netflix/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-04-01T00:00:55+00:00,,review,https://www.slashfilm.com/573274/normal-people-trailer/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-04-01T00:30:46+00:00,,review,https://www.slashfilm.com/573273/french-children-dont-throw-food/,,,,Automated collection; review subject and Gilligan flag manually.
"Superhero Bits: DC Comics Animated Movie Universe Ending, Arrowverse Return Dates On The CW & More - SlashFilm",2020-04-01T01:00:20+00:00,,review,https://www.slashfilm.com/573265/superhero-bits-1930/,,,,Automated collection; review subject and Gilligan flag manually.
The Morning Watch: Examining The Props Of,2020-04-01T12:00:28+00:00,,review,https://www.slashfilm.com/573275/the-morning-watch-examining-hamilton-props-breaking-down-more-animal-scenes-in-movies-more/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-04-01T13:00:43+00:00,,review,https://www.slashfilm.com/573276/justice-league-the-snyder-cut-honest-trailer/,,,,Automated collection; review subject and Gilligan flag manually.
The Quarantine Stream:,2020-04-01T14:00:11+00:00,,review,https://www.slashfilm.com/573277/the-quarantine-stream-the-castle-of-cagliostro/,,,,Automated collection; review subject and Gilligan flag manually.
Lorne Balfe Replaces Alexandre Desplat As,2020-04-01T14:30:49+00:00,,review,https://www.slashfilm.com/573281/black-widow-composer-replaced-post-production/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-04-01T15:00:14+00:00,,review,https://www.slashfilm.com/573280/tower-of-god-review/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-04-01T15:30:01+00:00,,review,https://www.slashfilm.com/573284/rick-and-morty-season-4-returns-in-may/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-04-01T16:00:45+00:00,,review,https://www.slashfilm.com/573279/cursed-films-review/,,,,Automated collection; review subject and Gilligan flag manually.
A,2020-04-01T16:30:38+00:00,,review,https://www.slashfilm.com/573283/solo-2-unlikely-disney-jon-kasdan/,,,,Automated collection; review subject and Gilligan flag manually.
"15 Years Later,",2020-04-01T17:00:32+00:00,,review,https://www.slashfilm.com/573252/sin-city-at-15/,,,,Automated collection; review subject and Gilligan flag manually.
Read Script Pages From The Scrapped,2020-04-01T17:30:03+00:00,,review,https://www.slashfilm.com/573285/muppets-live-another-day-script-pages/,,,,Automated collection; review subject and Gilligan flag manually.
"Was Rey Ever Going To Be A ""Real"" Skywalker? The New",2020-04-01T18:00:22+00:00,,review,https://www.slashfilm.com/573291/rise-of-skywalker-art-book/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-04-01T18:30:30+00:00,,review,https://www.slashfilm.com/573292/minions-the-rise-of-gru-release-date/,,,,Automated collection; review subject and Gilligan flag manually.
Final Season Of,2020-04-01T19:00:00+00:00,,review,https://www.slashfilm.com/573288/empire-series-finale/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-04-01T19:30:46+00:00,,review,https://www.slashfilm.com/573286/love-wedding-repeat-trailer/,,,,Automated collection; review subject and Gilligan flag manually.
VOTD: Larry David And Samuel L. Jackson Implore Americans To Stay Home During Coronavirus Pandemic - SlashFilm,2020-04-01T20:00:31+00:00,,review,https://www.slashfilm.com/573290/watch-new-celebrity-coronavirus-psas-from-larry-david-and-samuel-l-jackson/,,,,Automated collection; review subject and Gilligan flag manually.
"Water Cooler: Tiger King, The Ringer, Ozark, New Girl, Darkside Of The Ring, Tales From The Loop, Space Jam, Kill Bill, The Adventures Of Prince Achmed, Little Women, Home Before Dark - SlashFilm",2020-04-01T20:15:38+00:00,,review,https://www.slashfilm.com/573297/water-cooler-tiger-king-the-ringer-ozark-new-girl-darkside-of-the-ring-tales-from-the-loop-space-jam-kill-bill-the-adventures-of-prince-achmed-little-women-home-before-dark/,,,,Automated collection; review subject and Gilligan flag manually.
